ID,flag
438410,1.0
438420,1.0
438813,1.0
439001,1.0
439210,1.0
439432,1.0
439714,1.0
439768,1.0
440038,1.0
440270,1.0
440491,1.0
440898,1.0
440950,1.0
441102,1.0
441109,1.0
441381,1.0
441899,1.0
442198,1.0
442500,1.0
443240,1.0
443388,1.0
443679,1.0
443715,1.0
443854,1.0
443921,1.0
443940,1.0
444217,1.0
444252,1.0
444267,1.0
444786,1.0
444903,1.0
445208,1.0
445304,1.0
445504,1.0
445755,1.0
445911,1.0
446175,1.0
446176,1.0
446336,1.0
446551,1.0
446607,1.0
447205,1.0
447262,1.0
447271,1.0
447426,1.0
447489,1.0
447541,1.0
447597,1.0
447602,1.0
447720,1.0
447816,1.0
447852,1.0
447862,1.0
448240,1.0
448516,1.0
448527,1.0
448536,1.0
448554,1.0
448678,1.0
448940,1.0
448984,1.0
449022,1.0
449239,1.0
450046,1.0
450192,1.0
450314,1.0
450475,1.0
450666,1.0
450735,1.0
450997,1.0
451036,1.0
451072,1.0
451300,1.0
451457,1.0
451484,1.0
451543,1.0
451821,1.0
451916,1.0
451937,1.0
452236,1.0
452617,1.0
452985,1.0
453111,1.0
453241,1.0
453320,1.0
453731,1.0
453770,1.0
453861,1.0
453986,1.0
454116,1.0
454212,1.0
454356,1.0
454406,1.0
455782,1.0
456126,1.0
456226,1.0
456257,1.0
456385,1.0
456518,1.0
456871,1.0
457141,1.0
457369,1.0
457487,1.0
457792,1.0
457865,1.0
458008,1.0
458098,1.0
458108,1.0
458183,1.0
458712,1.0
459139,1.0
459425,1.0
459543,1.0
459681,1.0
460165,1.0
460233,1.0
460293,1.0
460450,1.0
460457,1.0
460563,1.0
460603,1.0
460605,1.0
460787,1.0
461453,1.0
461686,1.0
461716,1.0
461847,1.0
461886,1.0
461934,1.0
462117,1.0
462192,1.0
462481,1.0
462767,1.0
463088,1.0
463109,1.0
463125,1.0
463211,1.0
463436,1.0
463566,1.0
463680,1.0
463803,1.0
463863,1.0
464061,1.0
464604,1.0
464645,1.0
464669,1.0
464710,1.0
465019,1.0
465191,1.0
465204,1.0
465593,1.0
465677,1.0
465759,1.0
465827,1.0
466113,1.0
466299,1.0
466978,1.0
467643,1.0
468201,1.0
468285,1.0
468383,1.0
468580,1.0
469134,1.0
469194,1.0
469678,1.0
469716,1.0
469757,1.0
469762,1.0
469873,1.0
469908,1.0
470008,1.0
470384,1.0
470386,1.0
470462,1.0
470547,1.0
470714,1.0
470812,1.0
471102,1.0
471302,1.0
471316,1.0
471632,1.0
471764,1.0
471907,1.0
471953,1.0
472041,1.0
472073,1.0
472586,1.0
473104,1.0
473513,1.0
473614,1.0
473615,1.0
473693,1.0
473990,1.0
474077,1.0
474167,1.0
474190,1.0
474389,1.0
474585,1.0
474926,1.0
474962,1.0
475047,1.0
475058,1.0
475588,1.0
475633,1.0
475660,1.0
475740,1.0
475842,1.0
476003,1.0
476330,1.0
476660,1.0
477053,1.0
477226,1.0
477537,1.0
477780,1.0
477888,1.0
478270,1.0
478374,1.0
478565,1.0
478702,1.0
479116,1.0
479273,1.0
479839,1.0
479947,1.0
480036,1.0
480469,1.0
480557,1.0
480665,1.0
481043,1.0
481092,1.0
481712,1.0
481727,1.0
481796,1.0
482272,1.0
482279,1.0
482637,1.0
482889,1.0
483048,1.0
483321,1.0
483468,1.0
483705,1.0
483929,1.0
484259,1.0
484342,1.0
484404,1.0
484577,1.0
485097,1.0
485373,1.0
485393,1.0
485509,1.0
485542,1.0
486617,1.0
486622,1.0
486642,1.0
487016,1.0
487065,1.0
487291,1.0
487507,1.0
487682,1.0
487917,1.0
488079,1.0
488126,1.0
488344,1.0
488408,1.0
488446,1.0
488725,1.0
488777,1.0
488872,1.0
488967,1.0
489039,1.0
489221,1.0
489353,1.0
490407,1.0
490578,1.0
490928,1.0
491071,1.0
491079,1.0
491158,1.0
491353,1.0
491541,1.0
491691,1.0
491892,1.0
492139,1.0
492235,1.0
492305,1.0
492454,1.0
492912,1.0
493110,1.0
493341,1.0
494247,1.0
494425,1.0
495523,1.0
495563,1.0
495603,1.0
495607,1.0
495871,1.0
495918,1.0
495971,1.0
496012,1.0
496143,1.0
496332,1.0
496383,1.0
496503,1.0
497022,1.0
497488,1.0
497504,1.0
498060,1.0
498140,1.0
498145,1.0
498195,1.0
498579,1.0
498603,1.0
498605,1.0
499076,1.0
499178,1.0
499363,1.0
499644,1.0
499914,1.0
499988,1.0
500042,1.0
500144,1.0
500604,1.0
500818,1.0
500866,1.0
501056,1.0
501202,1.0
501370,1.0
501452,1.0
501483,1.0
501509,1.0
501564,1.0
501770,1.0
501915,1.0
502191,1.0
502203,1.0
502236,1.0
502669,1.0
502854,1.0
502955,1.0
502987,1.0
503763,1.0
503804,1.0
504037,1.0
504182,1.0
504573,1.0
504674,1.0
504850,1.0
505232,1.0
505865,1.0
505877,1.0
506104,1.0
506371,1.0
506492,1.0
507276,1.0
507338,1.0
507425,1.0
507507,1.0
507718,1.0
507821,1.0
507897,1.0
508135,1.0
508490,1.0
508828,1.0
509057,1.0
509059,1.0
509397,1.0
509510,1.0
509563,1.0
509776,1.0
509854,1.0
510102,1.0
510473,1.0
510578,1.0
510833,1.0
511276,1.0
511480,1.0
511718,1.0
511824,1.0
511892,1.0
512514,1.0
512586,1.0
512603,1.0
513932,1.0
514007,1.0
514231,1.0
514490,1.0
514501,1.0
514889,1.0
515254,1.0
516304,1.0
516336,1.0
516467,1.0
516478,1.0
516584,1.0
517017,1.0
517226,1.0
517690,1.0
517989,1.0
518013,1.0
518659,1.0
519226,1.0
519919,1.0
520343,1.0
520674,1.0
520821,1.0
521009,1.0
521060,1.0
521075,1.0
521096,1.0
521215,1.0
521274,1.0
521920,1.0
521934,1.0
522174,1.0
522226,1.0
523009,1.0
523311,1.0
523500,1.0
523734,1.0
523990,1.0
524103,1.0
524106,1.0
524151,1.0
524184,1.0
524192,1.0
524488,1.0
524680,1.0
525113,1.0
525173,1.0
525353,1.0
525878,1.0
525948,1.0
526126,1.0
526509,1.0
526586,1.0
527099,1.0
527107,1.0
527175,1.0
527288,1.0
527425,1.0
527448,1.0
527669,1.0
527829,1.0
528618,1.0
528842,1.0
528875,1.0
529139,1.0
529236,1.0
529248,1.0
529336,1.0
529342,1.0
529898,1.0
530104,1.0
530578,1.0
531161,1.0
531824,1.0
532348,1.0
532422,1.0
532575,1.0
532922,1.0
532979,1.0
533534,1.0
533669,1.0
533882,1.0
533935,1.0
533958,1.0
534177,1.0
534261,1.0
534294,1.0
534343,1.0
534526,1.0
534855,1.0
534860,1.0
535386,1.0
535619,1.0
535749,1.0
535775,1.0
535826,1.0
536134,1.0
536226,1.0
536442,1.0
536925,1.0
537083,1.0
537281,1.0
537376,1.0
537465,1.0
537681,1.0
537815,1.0
538093,1.0
538690,1.0
538749,1.0
538906,1.0
539020,1.0
539173,1.0
539426,1.0
539467,1.0
539470,1.0
539478,1.0
539543,1.0
539664,1.0
539723,1.0
540057,1.0
540078,1.0
540220,1.0
540226,1.0
540257,1.0
540630,1.0
540683,1.0
540938,1.0
541017,1.0
541341,1.0
541412,1.0
541856,1.0
542402,1.0
542535,1.0
542927,1.0
543345,1.0
543354,1.0
543359,1.0
543562,1.0
543620,1.0
543645,1.0
543702,1.0
543962,1.0
544044,1.0
544341,1.0
544345,1.0
544392,1.0
544710,1.0
544730,1.0
544741,1.0
544752,1.0
544783,1.0
545340,1.0
545363,1.0
545642,1.0
545729,1.0
545747,1.0
546068,1.0
546225,1.0
546257,1.0
546411,1.0
546507,1.0
546541,1.0
547284,1.0
547376,1.0
547390,1.0
547475,1.0
547484,1.0
547633,1.0
547753,1.0
548172,1.0
548190,1.0
548211,1.0
548411,1.0
548440,1.0
548635,1.0
549138,1.0
549399,1.0
549421,1.0
549549,1.0
549594,1.0
550001,1.0
550120,1.0
550121,1.0
550162,1.0
550510,1.0
550670,1.0
550797,1.0
551053,1.0
551252,1.0
551299,1.0
551328,1.0
551480,1.0
551591,1.0
551688,1.0
551745,1.0
551929,1.0
552021,1.0
552220,1.0
552416,1.0
553145,1.0
553190,1.0
553315,1.0
553810,1.0
554138,1.0
554196,1.0
554227,1.0
554548,1.0
554720,1.0
554828,1.0
554859,1.0
554996,1.0
555011,1.0
555092,1.0
555123,1.0
555125,1.0
555208,1.0
555744,1.0
556924,1.0
556990,1.0
557241,1.0
557641,1.0
557720,1.0
557725,1.0
558112,1.0
558438,1.0
558453,1.0
558682,1.0
558799,1.0
559288,1.0
559664,1.0
559772,1.0
559966,1.0
560124,1.0
560417,1.0
560503,1.0
560642,1.0
560918,1.0
561319,1.0
561702,1.0
562032,1.0
562095,1.0
562128,1.0
562154,1.0
562220,1.0
562333,1.0
562420,1.0
562581,1.0
562717,1.0
562945,1.0
563237,1.0
563635,1.0
563705,1.0
563718,1.0
563737,1.0
563808,1.0
563817,1.0
563844,1.0
563907,1.0
564303,1.0
564347,1.0
564470,1.0
564526,1.0
564775,1.0
564803,1.0
564991,1.0
565029,1.0
565505,1.0
565578,1.0
565603,1.0
565800,1.0
565860,1.0
566040,1.0
566550,1.0
566559,1.0
566934,1.0
566939,1.0
567035,1.0
567172,1.0
567458,1.0
567879,1.0
567991,1.0
568065,1.0
568190,1.0
568665,1.0
568989,1.0
569661,1.0
569671,1.0
570088,1.0
570106,1.0
570194,1.0
570285,1.0
570314,1.0
570851,1.0
571158,1.0
571176,1.0
571532,1.0
571615,1.0
571710,1.0
571735,1.0
572089,1.0
573010,1.0
573048,1.0
573117,1.0
573226,1.0
573583,1.0
573585,1.0
573615,1.0
573756,1.0
573807,1.0
573817,1.0
574541,1.0
574711,1.0
574791,1.0
574938,1.0
575031,1.0
575136,1.0
575518,1.0
575556,1.0
575596,1.0
576769,1.0
576835,1.0
577500,1.0
577523,1.0
577690,1.0
577849,1.0
577886,1.0
578140,1.0
579224,1.0
579253,1.0
579478,1.0
579732,1.0
579876,1.0
580017,1.0
580518,1.0
580548,1.0
581191,1.0
581219,1.0
581526,1.0
581723,1.0
581778,1.0
581956,1.0
582284,1.0
582287,1.0
582321,1.0
582403,1.0
582779,1.0
582895,1.0
583116,1.0
583277,1.0
583647,1.0
583958,1.0
583990,1.0
584259,1.0
584444,1.0
584557,1.0
584587,1.0
584677,1.0
584685,1.0
584866,1.0
584895,1.0
584968,1.0
585032,1.0
585226,1.0
585249,1.0
585371,1.0
585529,1.0
585543,1.0
585621,1.0
586637,1.0
586707,1.0
586724,1.0
587585,1.0
587694,1.0
587735,1.0
587880,1.0
589127,1.0
589491,1.0
589665,1.0
589683,1.0
590071,1.0
590086,1.0
590300,1.0
590659,1.0
591066,1.0
591170,1.0
591214,1.0
591272,1.0
591384,1.0
591492,1.0
591700,1.0
591934,1.0
592033,1.0
592038,1.0
592164,1.0
592466,1.0
592623,1.0
592686,1.0
592833,1.0
592893,1.0
593375,1.0
593435,1.0
593639,1.0
593690,1.0
593907,1.0
593962,1.0
594009,1.0
594559,1.0
594630,1.0
594942,1.0
595063,1.0
595441,1.0
595531,1.0
595542,1.0
595681,1.0
595887,1.0
595911,1.0
596506,1.0
596974,1.0
596995,1.0
597291,1.0
597507,1.0
597546,1.0
597717,1.0
597773,1.0
597884,1.0
598079,1.0
598340,1.0
598570,1.0
598855,1.0
598944,1.0
599154,1.0
599275,1.0
599301,1.0
599434,1.0
599566,1.0
600021,1.0
600144,1.0
600338,1.0
600481,1.0
600800,1.0
600811,1.0
600900,1.0
601008,1.0
601048,1.0
601144,1.0
601226,1.0
601841,1.0
602059,1.0
602270,1.0
602692,1.0
602955,1.0
603433,1.0
603635,1.0
603765,1.0
604133,1.0
604421,1.0
604765,1.0
605039,1.0
605111,1.0
605159,1.0
605403,1.0
605425,1.0
605430,1.0
605759,1.0
606956,1.0
607175,1.0
607300,1.0
607438,1.0
608624,1.0
608662,1.0
608914,1.0
608937,1.0
609155,1.0
609475,1.0
609845,1.0
609913,1.0
609951,1.0
610090,1.0
610521,1.0
610866,1.0
610949,1.0
611096,1.0
611098,1.0
611145,1.0
611627,1.0
611718,1.0
611883,1.0
612134,1.0
612350,1.0
612357,1.0
612379,1.0
612804,1.0
613373,1.0
613386,1.0
613579,1.0
613911,1.0
614048,1.0
615419,1.0
615636,1.0
615876,1.0
615886,1.0
616608,1.0
617654,1.0
618155,1.0
618245,1.0
618504,1.0
618519,1.0
618637,1.0
618681,1.0
618936,1.0
619042,1.0
619122,1.0
619145,1.0
619366,1.0
619376,1.0
619414,1.0
619490,1.0
619674,1.0
620151,1.0
620188,1.0
620515,1.0
620546,1.0
620676,1.0
620752,1.0
621315,1.0
621516,1.0
621983,1.0
622016,1.0
622387,1.0
622626,1.0
622926,1.0
623498,1.0
623660,1.0
623689,1.0
623703,1.0
623848,1.0
623862,1.0
623921,1.0
624000,1.0
624161,1.0
624790,1.0
625275,1.0
625542,1.0
625857,1.0
625969,1.0
626054,1.0
626404,1.0
626475,1.0
626567,1.0
626880,1.0
626881,1.0
627000,1.0
627005,1.0
627085,1.0
627418,1.0
627452,1.0
627574,1.0
627604,1.0
627699,1.0
627748,1.0
627984,1.0
628009,1.0
628051,1.0
628061,1.0
628222,1.0
628293,1.0
629036,1.0
629547,1.0
629925,1.0
630225,1.0
630348,1.0
630429,1.0
630764,1.0
631475,1.0
631501,1.0
631622,1.0
632280,1.0
632595,1.0
633615,1.0
633773,1.0
634245,1.0
634362,1.0
634412,1.0
634572,1.0
634649,1.0
635355,1.0
635607,1.0
636108,1.0
636340,1.0
636464,1.0
636566,1.0
636859,1.0
636871,1.0
637021,1.0
637105,1.0
637479,1.0
638266,1.0
638541,1.0
638591,1.0
639297,1.0
639428,1.0
639548,1.0
639718,1.0
639764,1.0
639839,1.0
640109,1.0
640602,1.0
640605,1.0
641136,1.0
641269,1.0
641418,1.0
641504,1.0
641564,1.0
641678,1.0
641828,1.0
641847,1.0
641852,1.0
642196,1.0
642365,1.0
642371,1.0
642380,1.0
642553,1.0
642796,1.0
642840,1.0
643792,1.0
643822,1.0
644069,1.0
644114,1.0
644363,1.0
644424,1.0
644483,1.0
644593,1.0
644727,1.0
644804,1.0
644846,1.0
644991,1.0
645124,1.0
645762,1.0
645778,1.0
645918,1.0
646012,1.0
646266,1.0
646396,1.0
646787,1.0
646952,1.0
647220,1.0
647460,1.0
647606,1.0
647827,1.0
648212,1.0
648604,1.0
648954,1.0
648956,1.0
649030,1.0
649277,1.0
649868,1.0
649897,1.0
650268,1.0
650307,1.0
650365,1.0
650452,1.0
650710,1.0
650755,1.0
650934,1.0
651134,1.0
651203,1.0
651339,1.0
651455,1.0
651555,1.0
651638,1.0
651706,1.0
652100,1.0
652786,1.0
652801,1.0
652805,1.0
653302,1.0
653787,1.0
653885,1.0
654259,1.0
654285,1.0
654375,1.0
654438,1.0
654450,1.0
654596,1.0
654655,1.0
654926,1.0
654974,1.0
654977,1.0
655035,1.0
655056,1.0
655284,1.0
655368,1.0
655423,1.0
655437,1.0
655741,1.0
655749,1.0
655980,1.0
656031,1.0
656525,1.0
656931,1.0
657297,1.0
657627,1.0
657799,1.0
657899,1.0
657955,1.0
657986,1.0
658107,1.0
658654,1.0
658846,1.0
659100,1.0
659207,1.0
659377,1.0
659496,1.0
659708,1.0
659730,1.0
660475,1.0
660500,1.0
660613,1.0
660849,1.0
661117,1.0
661297,1.0
661323,1.0
661386,1.0
661415,1.0
661417,1.0
662187,1.0
662296,1.0
662723,1.0
662997,1.0
663057,1.0
663209,1.0
663226,1.0
663280,1.0
663469,1.0
664871,1.0
664876,1.0
664958,1.0
665122,1.0
665516,1.0
666221,1.0
666250,1.0
666373,1.0
666460,1.0
666462,1.0
666544,1.0
666551,1.0
666678,1.0
666945,1.0
667164,1.0
667820,1.0
668017,1.0
668453,1.0
668666,1.0
668977,1.0
669789,1.0
669951,1.0
670056,1.0
670446,1.0
670566,1.0
670802,1.0
670808,1.0
670933,1.0
671269,1.0
671378,1.0
671608,1.0
671633,1.0
671870,1.0
672205,1.0
672358,1.0
672606,1.0
673075,1.0
673292,1.0
673299,1.0
673330,1.0
673504,1.0
673577,1.0
673733,1.0
673950,1.0
674375,1.0
674521,1.0
674538,1.0
674608,1.0
674981,1.0
675070,1.0
675551,1.0
675900,1.0
675931,1.0
676005,1.0
676152,1.0
676278,1.0
676379,1.0
676446,1.0
676592,1.0
676718,1.0
676827,1.0
676886,1.0
677358,1.0
678292,1.0
678391,1.0
678465,1.0
678679,1.0
678832,1.0
678879,1.0
679044,1.0
679230,1.0
679716,1.0
679821,1.0
679931,1.0
680030,1.0
680244,1.0
680371,1.0
680447,1.0
680720,1.0
680896,1.0
680921,1.0
681345,1.0
681924,1.0
682306,1.0
682445,1.0
682478,1.0
682667,1.0
682713,1.0
682817,1.0
682947,1.0
683262,1.0
683588,1.0
683757,1.0
683809,1.0
684194,1.0
684374,1.0
684378,1.0
684453,1.0
684807,1.0
684875,1.0
685214,1.0
685731,1.0
685888,1.0
685988,1.0
686404,1.0
686577,1.0
686915,1.0
687003,1.0
687168,1.0
687498,1.0
688040,1.0
688705,1.0
688765,1.0
689030,1.0
689332,1.0
689452,1.0
689467,1.0
689482,1.0
689709,1.0
689774,1.0
690132,1.0
690142,1.0
690162,1.0
690206,1.0
690783,1.0
690943,1.0
691126,1.0
691237,1.0
691289,1.0
691296,1.0
692511,1.0
692759,1.0
693150,1.0
693226,1.0
693373,1.0
693420,1.0
693436,1.0
693638,1.0
693684,1.0
694126,1.0
694194,1.0
694488,1.0
694774,1.0
694862,1.0
694886,1.0
694979,1.0
695558,1.0
695600,1.0
695932,1.0
696008,1.0
696082,1.0
696292,1.0
696362,1.0
696506,1.0
696695,1.0
697174,1.0
697178,1.0
697260,1.0
697348,1.0
697358,1.0
697400,1.0
697416,1.0
697455,1.0
697800,1.0
697884,1.0
698030,1.0
698066,1.0
698327,1.0
698343,1.0
698605,1.0
698654,1.0
699609,1.0
699616,1.0
699681,1.0
700019,1.0
700062,1.0
700224,1.0
700257,1.0
700335,1.0
700426,1.0
700692,1.0
701011,1.0
701353,1.0
701412,1.0
701504,1.0
701593,1.0
701963,1.0
702161,1.0
702172,1.0
702249,1.0
702365,1.0
702428,1.0
702699,1.0
702786,1.0
702794,1.0
702925,1.0
703019,1.0
703193,1.0
704009,1.0
704265,1.0
704391,1.0
704966,1.0
705818,1.0
705864,1.0
705977,1.0
706100,1.0
706154,1.0
706731,1.0
706932,1.0
706950,1.0
706957,1.0
706999,1.0
707369,1.0
707679,1.0
707733,1.0
707821,1.0
707992,1.0
708911,1.0
709223,1.0
709355,1.0
709869,1.0
709999,1.0
710275,1.0
710419,1.0
710465,1.0
710634,1.0
710806,1.0
711112,1.0
711986,1.0
712405,1.0
712491,1.0
712838,1.0
713314,1.0
713342,1.0
713667,1.0
714480,1.0
714529,1.0
715046,1.0
715225,1.0
716003,1.0
716885,1.0
717169,1.0
717293,1.0
717309,1.0
717603,1.0
717757,1.0
717921,1.0
718126,1.0
718187,1.0
718859,1.0
719505,1.0
719920,1.0
720534,1.0
720697,1.0
720817,1.0
721600,1.0
721712,1.0
721714,1.0
721962,1.0
722120,1.0
722356,1.0
722517,1.0
722550,1.0
722554,1.0
722568,1.0
722629,1.0
722725,1.0
722797,1.0
722887,1.0
723312,1.0
723807,1.0
724199,1.0
724723,1.0
725050,1.0
725812,1.0
725940,1.0
725945,1.0
726192,1.0
726202,1.0
726419,1.0
726734,1.0
726867,1.0
727151,1.0
727411,1.0
727589,1.0
727988,1.0
728123,1.0
728127,1.0
728306,1.0
728521,1.0
728562,1.0
728582,1.0
728635,1.0
728797,1.0
728882,1.0
728889,1.0
729420,1.0
729841,1.0
729860,1.0
730084,1.0
731640,1.0
731653,1.0
731749,1.0
732076,1.0
732228,1.0
732658,1.0
732920,1.0
733005,1.0
733293,1.0
733359,1.0
733379,1.0
733861,1.0
733974,1.0
734171,1.0
734319,1.0
734537,1.0
735358,1.0
735369,1.0
735414,1.0
736120,1.0
736121,1.0
736213,1.0
736378,1.0
736446,1.0
736462,1.0
736593,1.0
736688,1.0
736883,1.0
737680,1.0
738454,1.0
738583,1.0
738600,1.0
738613,1.0
738620,1.0
738647,1.0
738697,1.0
739047,1.0
739052,1.0
739402,1.0
739549,1.0
739783,1.0
739978,1.0
740228,1.0
740264,1.0
740401,1.0
740443,1.0
740449,1.0
740542,1.0
740742,1.0
740844,1.0
740937,1.0
740992,1.0
741251,1.0
741799,1.0
742085,1.0
742480,1.0
742497,1.0
742657,1.0
742677,1.0
743077,1.0
743133,1.0
743173,1.0
743379,1.0
743564,1.0
743782,1.0
744016,1.0
744144,1.0
744369,1.0
744562,1.0
744718,1.0
744776,1.0
744817,1.0
744915,1.0
744920,1.0
745334,1.0
745399,1.0
745593,1.0
746017,1.0
746130,1.0
746161,1.0
746178,1.0
746462,1.0
746610,1.0
746697,1.0
746717,1.0
747611,1.0
747660,1.0
747697,1.0
747861,1.0
748098,1.0
748276,1.0
748305,1.0
748510,1.0
748662,1.0
749143,1.0
749146,1.0
749261,1.0
749561,1.0
750168,1.0
750339,1.0
750414,1.0
750533,1.0
750552,1.0
751014,1.0
751172,1.0
751197,1.0
751376,1.0
751825,1.0
751888,1.0
751973,1.0
752514,1.0
752879,1.0
753051,1.0
753671,1.0
753912,1.0
754010,1.0
754366,1.0
754381,1.0
754404,1.0
754471,1.0
754647,1.0
754773,1.0
754832,1.0
754917,1.0
755447,1.0
755928,1.0
756038,1.0
756418,1.0
756421,1.0
756659,1.0
756769,1.0
756856,1.0
757013,1.0
757458,1.0
757655,1.0
757965,1.0
758412,1.0
758653,1.0
758964,1.0
759743,1.0
760010,1.0
760015,1.0
760174,1.0
760430,1.0
760762,1.0
760793,1.0
760908,1.0
761171,1.0
761450,1.0
761641,1.0
761672,1.0
761869,1.0
762215,1.0
762309,1.0
762461,1.0
762551,1.0
762786,1.0
763196,1.0
763577,1.0
763871,1.0
764389,1.0
764462,1.0
765423,1.0
765643,1.0
766181,1.0
766265,1.0
766531,1.0
766595,1.0
766605,1.0
767204,1.0
767334,1.0
767473,1.0
767480,1.0
768092,1.0
768233,1.0
768357,1.0
768681,1.0
768734,1.0
768759,1.0
768786,1.0
769550,1.0
769713,1.0
769783,1.0
769828,1.0
770003,1.0
770172,1.0
770386,1.0
770553,1.0
770790,1.0
771035,1.0
771268,1.0
771345,1.0
771720,1.0
771734,1.0
771914,1.0
771931,1.0
772151,1.0
772184,1.0
772185,1.0
772401,1.0
772569,1.0
772688,1.0
773077,1.0
773725,1.0
773800,1.0
773930,1.0
774067,1.0
774173,1.0
774458,1.0
774620,1.0
774791,1.0
775192,1.0
775276,1.0
775613,1.0
775679,1.0
776118,1.0
776132,1.0
776274,1.0
776530,1.0
776784,1.0
777166,1.0
777178,1.0
777191,1.0
777307,1.0
777608,1.0
777641,1.0
777803,1.0
777890,1.0
777908,1.0
778109,1.0
778136,1.0
778171,1.0
778184,1.0
778350,1.0
778489,1.0
778601,1.0
778648,1.0
778660,1.0
778960,1.0
778994,1.0
779055,1.0
779122,1.0
779281,1.0
779524,1.0
779750,1.0
780085,1.0
780105,1.0
780232,1.0
780389,1.0
780632,1.0
780655,1.0
781236,1.0
781749,1.0
781902,1.0
781920,1.0
782041,1.0
782195,1.0
782293,1.0
782373,1.0
783194,1.0
783538,1.0
783867,1.0
783988,1.0
783999,1.0
784189,1.0
784415,1.0
784984,1.0
785122,1.0
785170,1.0
785508,1.0
785628,1.0
786174,1.0
786279,1.0
786328,1.0
786607,1.0
786675,1.0
786741,1.0
786875,1.0
787005,1.0
787135,1.0
787288,1.0
787398,1.0
787466,1.0
787729,1.0
788321,1.0
788506,1.0
788876,1.0
789024,1.0
789153,1.0
789340,1.0
789454,1.0
789892,1.0
790044,1.0
790166,1.0
790187,1.0
790259,1.0
790384,1.0
790609,1.0
790646,1.0
791097,1.0
791223,1.0
791376,1.0
791881,1.0
791939,1.0
792185,1.0
792377,1.0
792525,1.0
792758,1.0
792794,1.0
792971,1.0
793038,1.0
793264,1.0
793807,1.0
794150,1.0
794222,1.0
794291,1.0
794399,1.0
794462,1.0
795283,1.0
795548,1.0
796025,1.0
796715,1.0
796986,1.0
797549,1.0
797756,1.0
798143,1.0
798156,1.0
798425,1.0
798453,1.0
798653,1.0
799065,1.0
799480,1.0
800026,1.0
800536,1.0
800558,1.0
800929,1.0
801059,1.0
801857,1.0
801899,1.0
802122,1.0
802385,1.0
802401,1.0
802435,1.0
802523,1.0
802600,1.0
802829,1.0
802851,1.0
803573,1.0
803692,1.0
803780,1.0
803956,1.0
803958,1.0
803986,1.0
804031,1.0
804286,1.0
804795,1.0
804828,1.0
804952,1.0
804971,1.0
805069,1.0
805529,1.0
805644,1.0
805964,1.0
806112,1.0
806241,1.0
806824,1.0
806964,1.0
807169,1.0
807296,1.0
807320,1.0
807419,1.0
807687,1.0
807770,1.0
808062,1.0
808257,1.0
808539,1.0
808562,1.0
808837,1.0
809161,1.0
809421,1.0
809554,1.0
809835,1.0
809974,1.0
810514,1.0
810617,1.0
810824,1.0
811365,1.0
811566,1.0
811729,1.0
812195,1.0
812309,1.0
812587,1.0
812700,1.0
813045,1.0
813175,1.0
813570,1.0
813593,1.0
813666,1.0
813756,1.0
814249,1.0
814408,1.0
814573,1.0
815514,1.0
815592,1.0
816336,1.0
816431,1.0
816468,1.0
816571,1.0
816592,1.0
816857,1.0
817671,1.0
817775,1.0
817933,1.0
818295,1.0
818826,1.0
818980,1.0
819472,1.0
819480,1.0
819710,1.0
819840,1.0
819875,1.0
820138,1.0
820523,1.0
820562,1.0
821680,1.0
822371,1.0
822390,1.0
822478,1.0
823106,1.0
823487,1.0
823921,1.0
824141,1.0
824411,1.0
824608,1.0
825302,1.0
825611,1.0
825759,1.0
825985,1.0
826079,1.0
826123,1.0
827535,1.0
827745,1.0
828317,1.0
828432,1.0
829115,1.0
829170,1.0
829697,1.0
830026,1.0
830142,1.0
830176,1.0
830297,1.0
830451,1.0
830644,1.0
830661,1.0
830670,1.0
830958,1.0
832410,1.0
832864,1.0
832919,1.0
833371,1.0
833405,1.0
833551,1.0
833665,1.0
833979,1.0
834123,1.0
834126,1.0
834221,1.0
834232,1.0
834404,1.0
834989,1.0
835043,1.0
835242,1.0
835312,1.0
835597,1.0
835769,1.0
835791,1.0
836149,1.0
836388,1.0
836435,1.0
836502,1.0
836754,1.0
836851,1.0
837704,1.0
838120,1.0
838133,1.0
838153,1.0
838196,1.0
838457,1.0
838732,1.0
838802,1.0
838861,1.0
838951,1.0
839013,1.0
839028,1.0
839032,1.0
839288,1.0
839423,1.0
839548,1.0
839741,1.0
839792,1.0
839887,1.0
840081,1.0
840506,1.0
840708,1.0
840759,1.0
840876,1.0
841077,1.0
841192,1.0
841244,1.0
841305,1.0
841361,1.0
841386,1.0
841571,1.0
841734,1.0
841933,1.0
842586,1.0
842754,1.0
842778,1.0
842876,1.0
843260,1.0
843290,1.0
843479,1.0
843627,1.0
843633,1.0
843859,1.0
843977,1.0
844245,1.0
844316,1.0
844672,1.0
844868,1.0
845419,1.0
846244,1.0
846510,1.0
846546,1.0
846589,1.0
846714,1.0
846985,1.0
847029,1.0
847171,1.0
847307,1.0
847427,1.0
847567,1.0
847712,1.0
847738,1.0
848055,1.0
848068,1.0
848343,1.0
848513,1.0
848609,1.0
848702,1.0
849395,1.0
849547,1.0
849701,1.0
849777,1.0
849970,1.0
850079,1.0
850187,1.0
850523,1.0
850546,1.0
850624,1.0
850908,1.0
850946,1.0
851035,1.0
851216,1.0
851367,1.0
852535,1.0
854143,1.0
854487,1.0
854594,1.0
854607,1.0
854922,1.0
855251,1.0
855268,1.0
855388,1.0
855414,1.0
855703,1.0
855852,1.0
856559,1.0
856720,1.0
856970,1.0
857268,1.0
857570,1.0
857846,1.0
857890,1.0
